Provider Ticket,Broker Ticket,Type,Currency,Standard Lots,Date Open,Date Close,Price Open,Price Close,Highest Profit (Pips),Worst Drawdown (Pips),Interest ($),Profit (Pips),Profit ($)
400.1320009128557,6656662,SELL,AUD/USD,1,2011/11/02 04:54:49,2011/11/02 11:07:29,1.03594,1.03501,20,-70,0,9.3,93
400.1320009147203,6658621,SELL,AUD/USD,1,2011/11/02 06:11:39,2011/11/02 08:08:55,1.038,1.0417,3,-40,0,-37,-370
400.1320009043591,6648090,SELL,USD/CAD,1,2011/11/01 23:21:16,2011/11/02 03:41:26,1.02147,1.01875,36,-6,1.17,27.2,268.16
400.1320009043872,6648091,SELL,USD/CAD,1,2011/11/01 23:22:04,2011/11/02 03:24:36,1.02162,1.01885,34,-5,1.17,27.7,273.05
400.1320008872668,6636083,BUY,EUR/USD,1,2011/11/01 12:40:36,2011/11/01 14:28:52,1.36569,1.3681,25,-50,0,24.1,241
400.1320008873256,6636141,BUY,EUR/USD,1,2011/11/01 12:42:23,2011/11/01 14:28:52,1.36491,1.3681,32,-42,0,31.9,319
400.1320008882590,6637197,BUY,EUR/USD,1,2011/11/01 13:14:55,2011/11/01 14:27:11,1.36277,1.36749,52,-10,0,47.2,472
400.1320008860885,6635035,BUY,AUD/USD,1,2011/11/01 11:58:19,2011/11/01 14:15:46,1.02994,1.03267,33,-29,0,27.3,273
400.1320008753514,6620255,SELL,GBP/USD,1,2011/11/01 05:23:17,2011/11/01 06:06:11,1.60285,1.60535,0,-26,0,-25,-250
400.1320008710391,6614825,SELL,USD/CHF,1,2011/11/01 02:31:15,2011/11/01 05:15:55,0.87719,0.88054,0,-34,0,-33.5,-380.45
400.1320008730321,6617054,SELL,USD/CHF,1,2011/11/01 03:52:16,2011/11/01 05:15:50,0.87848,0.88055,0,-22,0,-20.7,-235.08
400.1320008524211,6599074,SELL,AUD/USD,1,2011/10/31 14:41:25,2011/10/31 21:40:05,1.06049,1.05381,80,-8,0,66.8,668
400.1320008508419,6598183,SELL,GBP/USD,1,2011/10/31 13:40:58,2011/10/31 19:20:03,1.60406,1.61,3,-128,0,-59.4,-594
400.1320008431089,6592419,BUY,USD/JPY,1,2011/10/31 08:53:54,2011/10/31 15:19:44,78.02,77.967,32,-27,0,-5.3,-67.98
400.1320008320810,6578699,BUY,USD/JPY,1,2011/10/31 02:01:34,2011/10/31 05:58:48,78.213,79.324,128,-55,0,111.1,1400.58
400.1320008312623,6577391,BUY,USD/JPY,1,2011/10/31 01:34:15,2011/10/31 04:26:31,78.165,79.187,132,-51,0,102.2,1290.62
400.1320008322315,6578877,BUY,USD/JPY,1,2011/10/31 02:05:07,2011/10/31 04:15:34,77.936,79.189,155,-28,0,125.3,1582.29
400.1320008284705,6575295,BUY,EUR/USD,1,2011/10/30 23:43:13,2011/10/31 02:19:00,1.41464,1.40792,23,-74,0,-67.2,-672
400.1319404595532,6567307,BUY,EUR/USD,1,2011/10/28 10:26:26,2011/10/28 12:32:40,1.41505,1.41679,30,-18,0,17.4,174
400.1319404552425,6564824,BUY,EUR/USD,1,2011/10/28 07:42:16,2011/10/28 08:41:04,1.41674,1.41822,29,-6,0,14.8,148
400.1319404262159,6548277,SELL,AUD/USD,1,2011/10/27 13:19:15,2011/10/28 03:19:54,1.06841,1.066,34,-70,-23.11,24.1,217.89
400.1319404216039,6543795,SELL,AUD/USD,1,2011/10/27 10:40:50,2011/10/28 03:19:54,1.06189,1.066,5,-136,-23.11,-41.1,-434.11
400.1319404273300,6549333,SELL,AUD/USD,1,2011/10/27 13:57:26,2011/10/28 02:51:19,1.0687,1.067,36,-67,-23.11,17,146.89
400.1319404286469,6550236,SELL,AUD/USD,1,2011/10/27 14:44:34,2011/10/28 02:51:19,1.06634,1.067,2,-91,-23.11,-6.6,-89.11
400.1319403997574,6530826,BUY,USD/CAD,1,2011/10/26 20:52:40,2011/10/27 08:05:19,1.00408,0.996,9,-81,-12.18,-80.8,-823.42
400.1319404072446,6535121,BUY,USD/CAD,1,2011/10/27 01:43:19,2011/10/27 08:05:19,1.00095,0.996,5,-50,0,-49.5,-496.99
400.1319404127553,6538290,BUY,USD/CAD,1,2011/10/27 05:14:27,2011/10/27 08:05:19,0.99918,0.996,7,-32,0,-31.8,-319.28
400.1319403996744,6530796,BUY,USD/CAD,1,2011/10/27 00:09:20,2011/10/27 08:05:19,1.002,0.996,21,-60,0,-60,-602.41
400.1319404093367,6536708,BUY,EUR/USD,1,2011/10/27 03:00:14,2011/10/27 04:30:33,1.39581,1.39681,18,-16,0,10,100
400.1319403720892,6506727,BUY,AUD/USD,1,2011/10/26 03:21:04,2011/10/26 11:35:24,1.0371,1.03774,24,-36,0,6.4,64
400.1319403799286,6514950,BUY,AUD/USD,1,2011/10/26 08:33:44,2011/10/26 11:35:19,1.03563,1.03776,25,-21,0,21.3,213
400.1319403680912,6503311,BUY,AUD/USD,1,2011/10/26 00:37:07,2011/10/26 01:12:55,1.03831,1.03752,1,-21,0,-7.9,-79
400.1319403610452,6499238,BUY,USD/CHF,1,2011/10/25 19:51:35,2011/10/25 23:50:04,0.87908,0.87873,1,-16,0,-3.5,-39.83
400.1318800291540,6433687,SELL,USD/JPY,1,2011/10/21 13:25:38,2011/10/25 19:47:49,76.099,75.967,35,-40,-1.84,13.2,171.92
400.1319403485284,6488626,SELL,EUR/USD,1,2011/10/25 12:03:39,2011/10/25 12:26:54,1.3913,1.39159,10,-13,0,-2.9,-29
400.1318800282054,6432292,SELL,USD/JPY,1,2011/10/21 12:55:08,2011/10/24 20:51:59,76.437,76.099,63,-6,-0.92,33.8,443.24
400.1319403101624,6455934,BUY,GBP/USD,1,2011/10/24 13:21:40,2011/10/24 15:44:05,1.5905,1.599,86,-6,0,85,850
400.1319403096827,6455537,BUY,GBP/USD,1,2011/10/24 10:39:24,2011/10/24 10:54:56,1.59253,1.59243,0,-9,0,-1,-10
400.1318800138643,6423314,SELL,USD/CHF,1,2011/10/21 04:00:11,2011/10/21 05:38:50,0.88912,0.88896,6,-6,0,1.6,18
400.1318799860945,6408105,BUY,USD/CHF,1,2011/10/20 10:28:48,2011/10/20 10:36:08,0.89434,0.895,10,-6,0,6.6,73.74
400.1318799789618,6400479,SELL,USD/CHF,1,2011/10/20 06:12:31,2011/10/20 07:15:37,0.90777,0.90553,28,-4,0,22.4,247.37
400.1318799272399,6359412,BUY,USD/CAD,1,2011/10/18 21:05:51,2011/10/20 01:39:19,1.01475,1.02042,68,-64,-16.24,56.7,539.41
400.1318799358176,6366107,BUY,USD/CAD,1,2011/10/19 02:43:07,2011/10/20 01:38:55,1.01328,1.02048,83,-49,-12.18,72,693.37
400.1318799358303,6366124,BUY,USD/CAD,1,2011/10/19 03:15:44,2011/10/20 01:12:03,1.0124,1.02025,92,-40,-12.18,78.5,757.24
400.1318799346369,6364819,BUY,USD/CAD,1,2011/10/19 01:55:57,2011/10/19 18:34:04,1.01426,1.01842,43,-59,0,41.6,408.48
400.1318798652315,6320986,BUY,USD/CAD,1,2011/10/17 05:55:11,2011/10/17 11:19:34,1.00856,1.01269,46,-43,0,41.3,407.82
400.1318511347339,6303796,BUY,EUR/USD,1,2011/10/14 13:15:06,2011/10/14 14:31:03,1.38507,1.38727,42,-15,0,22,220
400.1318511276551,6293871,BUY,USD/CAD,1,2011/10/14 08:53:53,2011/10/14 12:37:58,1.01779,1.01159,6,-68,0,-62,-612.9
400.1318511292117,6294718,BUY,USD/CAD,1,2011/10/14 09:48:30,2011/10/14 12:30:00,1.01663,1.013,13,-38,0,-36.3,-358.34
400.1318511288932,6294586,BUY,USD/CAD,1,2011/10/14 09:37:04,2011/10/14 12:30:00,1.01686,1.013,10,-40,0,-38.6,-381.05
400.1318511278678,6294120,BUY,USD/CAD,1,2011/10/14 09:01:15,2011/10/14 12:30:00,1.01824,1.013,2,-54,0,-52.4,-517.28
400.1318511205931,6289339,BUY,USD/CAD,1,2011/10/14 04:27:28,2011/10/14 08:33:11,1.02152,1.01732,2,-42,0,-42,-412.85
400.1318511228451,6290098,SELL,EUR/USD,1,2011/10/14 05:57:31,2011/10/14 08:32:56,1.3785,1.38082,39,-32,0,-23.2,-232
400.1318327992036,6268013,SELL,USD/JPY,1,2011/10/13 08:57:15,2011/10/14 00:43:53,76.799,76.963,11,-18,-0.92,-16.4,-214.01
400.1318327992925,6268247,SELL,USD/JPY,1,2011/10/13 09:00:38,2011/10/13 15:59:16,76.824,76.89,14,-15,0,-6.6,-85.84
400.1318510975066,6272111,SELL,USD/CHF,1,2011/10/13 13:28:57,2011/10/13 15:40:38,0.90023,0.9005,3,-38,0,-2.7,-29.98
400.1318510971784,6271975,SELL,USD/CHF,1,2011/10/13 13:35:31,2011/10/13 15:25:18,0.901,0.90014,11,-30,0,8.6,95.54
400.1318327984219,6267062,SELL,AUD/USD,1,2011/10/13 08:29:46,2011/10/13 10:22:56,1.01674,1.01468,35,-13,0,20.6,206
400.1318328002146,6268861,SELL,EUR/USD,1,2011/10/13 09:34:00,2011/10/13 10:06:28,1.37345,1.37211,22,-11,0,13.4,134
400.1318327984614,6267192,SELL,AUD/USD,1,2011/10/13 08:31:11,2011/10/13 09:04:18,1.01737,1.01671,33,-6,0,6.6,66
400.1318327984817,6267213,SELL,AUD/USD,1,2011/10/13 08:32:08,2011/10/13 08:40:24,1.01736,1.01433,33,-4,0,30.3,303
400.1318327967393,6265639,BUY,EUR/USD,1,2011/10/13 07:27:46,2011/10/13 08:05:47,1.38193,1.37923,6,-28,0,-27,-270
400.1318327683916,6249996,SELL,AUD/USD,1,2011/10/12 13:01:24,2011/10/13 06:00:14,1.01334,1.0188,28,-101,-65.64,-54.6,-611.64
400.1318327863080,6259789,SELL,AUD/USD,1,2011/10/13 00:31:20,2011/10/13 01:10:46,1.02241,1.01933,38,-4,0,30.8,308
400.1318327750925,6254833,SELL,AUD/USD,1,2011/10/12 17:06:21,2011/10/12 22:07:57,1.01963,1.01458,67,-11,0,50.5,505
400.1318327776004,6255576,SELL,AUD/USD,1,2011/10/12 18:45:43,2011/10/12 21:48:59,1.01947,1.013,66,-9,0,64.7,647
400.1318327708691,6252179,SELL,AUD/USD,1,2011/10/12 14:28:14,2011/10/12 21:47:11,1.01651,1.0133,33,-42,0,32.1,321
400.1318327686309,6250135,BUY,USD/JPY,1,2011/10/12 13:09:58,2011/10/12 18:45:35,77.314,77.335,16,-10,0,2.1,27.15
400.1318327269109,6224455,SELL,USD/CHF,1,2011/10/11 10:31:22,2011/10/12 08:43:44,0.91091,0.90124,101,-14,-0.72,96.7,1072.25
400.1318327602443,6242038,BUY,EUR/USD,1,2011/10/12 08:15:59,2011/10/12 08:21:18,1.37282,1.3738,14,-3,0,9.8,98
400.1318327268413,6224309,BUY,EUR/USD,1,2011/10/11 10:28:46,2011/10/11 15:58:40,1.35975,1.36585,66,-33,0,61,610
400.1318257963060,6221783,BUY,EUR/USD,1,2011/10/11 08:56:08,2011/10/11 09:17:24,1.35995,1.3599,6,-14,0,-0.5,-5
400.1318193563095,6195681,SELL,AUD/USD,1,2011/10/10 01:08:54,2011/10/11 08:26:29,0.98374,0.99345,28,-179,-21.5,-97.1,-992.5
400.1318193570285,6195964,SELL,EUR/USD,1,2011/10/10 01:37:33,2011/10/11 01:02:18,1.3459,1.36277,18,-241,-5.75,-168.7,-1692.75
400.1318193765126,6210223,SELL,EUR/USD,1,2011/10/10 14:08:04,2011/10/10 22:42:15,1.36553,1.36329,28,-44,0,22.4,224
400.1317990398405,6187670,BUY,USD/CHF,1,2011/10/07 16:05:16,2011/10/07 19:59:29,0.91786,0.92668,100,-9,0,88.2,951.78
400.1317990398221,6187651,BUY,USD/CHF,1,2011/10/07 16:04:44,2011/10/07 19:15:39,0.91778,0.92721,101,-8,0,94.3,1017.03
400.1317990398562,6187687,BUY,USD/CHF,1,2011/10/07 16:05:56,2011/10/07 18:56:07,0.91798,0.92737,96,-10,0,93.9,1012.54
400.1317990398790,6187702,BUY,USD/CHF,1,2011/10/07 16:06:46,2011/10/07 18:45:49,0.9175,0.92661,94,-5,0,91.1,983.15
400.1317904587270,6167229,SELL,AUD/USD,1,2011/10/07 04:49:34,2011/10/07 16:04:30,0.97827,0.98302,11,-98,0,-47.5,-475
400.1317990378479,6186058,SELL,USD/CHF,1,2011/10/07 14:52:48,2011/10/07 16:04:08,0.91526,0.91834,5,-37,0,-30.8,-335.39
400.1317990379336,6186141,SELL,USD/CHF,1,2011/10/07 14:57:05,2011/10/07 16:03:55,0.91523,0.91828,5,-37,0,-30.5,-332.14
400.1317990379635,6186168,SELL,USD/CHF,1,2011/10/07 14:58:04,2011/10/07 16:03:52,0.91487,0.91891,1,-41,0,-40.4,-439.65
400.1317990346788,6182938,BUY,USD/CHF,1,2011/10/07 13:02:51,2011/10/07 14:52:31,0.91965,0.9155,15,-43,0,-41.5,-453.3
400.1317904626779,6172790,BUY,EUR/USD,1,2011/10/07 07:22:54,2011/10/07 07:49:07,1.34636,1.34405,0,-24,0,-23.1,-231
400.1317808887161,6136809,SELL,USD/CHF,1,2011/10/06 08:20:34,2011/10/06 23:43:41,0.92418,0.91968,54,-75,0,45,489.3
400.1317808934176,6143551,SELL,GBP/USD,1,2011/10/06 11:12:52,2011/10/06 23:03:29,1.52814,1.54328,8,-179,0,-151.4,-1514
400.1317808630037,6114847,BUY,USD/CAD,1,2011/10/05 15:55:14,2011/10/06 08:15:27,1.046,1.03855,6,-76,-12.18,-74.5,-729.53
400.1317808866194,6134531,BUY,USD/CAD,1,2011/10/06 07:01:38,2011/10/06 08:14:57,1.04133,1.03875,16,-26,0,-25.8,-248.38
400.1317808576814,6110077,SELL,AUD/USD,1,2011/10/05 12:13:06,2011/10/06 06:17:10,0.95802,0.968,19,-100,-62.34,-99.8,-1060.34
400.1317589993920,6095971,SELL,USD/CHF,1,2011/10/05 00:43:30,2011/10/05 10:31:42,0.91997,0.91834,19,-40,0,16.3,177.49
400.1317590120029,6104613,BUY,USD/CAD,1,2011/10/05 09:06:03,2011/10/05 09:30:55,1.05312,1.05403,11,-9,0,9.1,86.34
400.1317589844866,6084175,SELL,USD/CAD,1,2011/10/04 15:17:03,2011/10/04 16:51:27,1.05981,1.06018,0,-33,0,-3.7,-34.9
400.1317589859067,6085644,SELL,EUR/USD,1,2011/10/04 16:09:28,2011/10/04 16:42:19,1.33045,1.32918,16,-8,0,12.7,127
400.1317589826581,6081310,BUY,AUD/USD,1,2011/10/04 14:15:07,2011/10/04 16:01:26,0.9433,0.94561,32,-24,0,23.1,231
400.1317589515284,6058622,SELL,EUR/USD,1,2011/10/03 18:18:53,2011/10/03 19:25:48,1.32382,1.32075,45,-5,0,30.7,307
400.1317310298024,6021693,SELL,USD/CAD,1,2011/09/30 13:01:12,2011/09/30 14:24:44,1.04357,1.0375,62,-32,0,60.7,585.06
400.1317310307855,6022879,SELL,GBP/USD,1,2011/09/30 13:37:07,2011/09/30 14:05:36,1.55317,1.55655,0,-37,0,-33.8,-338
400.1317310207560,6015627,SELL,EUR/USD,1,2011/09/30 07:10:04,2011/09/30 12:17:08,1.34938,1.35036,17,-54,0,-9.8,-98
400.1317221195985,5981144,SELL,AUD/USD,1,2011/09/29 07:20:10,2011/09/29 11:42:02,0.98279,0.98204,21,-52,0,7.5,75
400.1316984970733,5935469,SELL,AUD/USD,1,2011/09/27 11:26:28,2011/09/27 21:42:12,0.99078,0.9914,14,-80,0,-6.2,-62
400.1316984975144,5936200,BUY,GBP/USD,1,2011/09/27 11:41:14,2011/09/27 13:00:36,1.56287,1.56192,1,-31,0,-9.5,-95
400.1316984834569,5917109,SELL,GBP/USD,1,2011/09/27 02:09:47,2011/09/27 08:53:22,1.55726,1.55415,41,-28,0,31.1,311
400.1316984603652,5887090,SELL,GBP/USD,1,2011/09/26 10:56:45,2011/09/26 15:06:33,1.55191,1.557,20,-51,0,-50.9,-509
400.1316984577782,5885049,SELL,AUD/USD,1,2011/09/26 09:11:39,2011/09/26 14:01:37,0.97592,0.9723,37,-71,0,36.2,362
400.1316984573586,5884429,SELL,EUR/USD,1,2011/09/26 08:55:30,2011/09/26 09:41:24,1.34569,1.34551,4,-22,0,1.8,18
400.1316685198821,5843613,SELL,GBP/USD,1,2011/09/23 07:05:37,2011/09/23 12:12:00,1.54268,1.5407,40,-47,0,19.8,198
400.1316685100300,5835660,SELL,GBP/USD,1,2011/09/23 00:15:08,2011/09/23 05:48:56,1.5423,1.53925,46,-15,0,30.5,305
400.1316685102018,5836064,BUY,USD/CAD,1,2011/09/23 00:21:37,2011/09/23 02:10:50,1.02284,1.02723,47,-4,0,43.9,427.36
400.1316685093706,5834316,SELL,AUD/USD,1,2011/09/22 23:50:11,2011/09/23 01:55:39,0.98046,0.97748,33,-60,-21.15,29.8,276.85
400.1316425996584,5805998,BUY,GBP/USD,1,2011/09/22 08:40:24,2011/09/23 00:02:18,1.54505,1.53968,6,-124,0.98,-53.7,-536.02
400.1316685002704,5825443,SELL,EUR/USD,1,2011/09/22 17:34:59,2011/09/22 19:25:21,1.34776,1.34401,40,-54,0,37.5,375
400.1316425540609,5759410,SELL,GBP/USD,1,2011/09/21 01:29:22,2011/09/21 04:48:19,1.57347,1.5731,8,-6,0,3.7,37
400.1316425364886,5748329,BUY,USD/CHF,1,2011/09/20 13:01:50,2011/09/20 15:58:01,0.88919,0.88712,28,-46,0,-20.7,-233.34
400.1316425319639,5744863,BUY,GBP/USD,1,2011/09/20 09:54:51,2011/09/20 11:25:45,1.57279,1.56866,4,-42,0,-41.3,-413
400.1315776497003,5693249,SELL,AUD/USD,1,2011/09/16 13:03:42,2011/09/18 21:20:04,1.03494,1.0299,51,-50,-22.36,50.4,481.64
400.1315776514070,5694541,SELL,AUD/USD,1,2011/09/16 14:07:01,2011/09/16 18:32:22,1.03746,1.03658,21,-25,0,8.8,88
400.1315776174592,5674274,SELL,USD/JPY,1,2011/09/15 15:50:53,2011/09/16 14:36:15,76.701,76.964,8,-26,-0.92,-26.3,-342.64
400.1315776136924,5670641,SELL,EUR/USD,1,2011/09/15 13:30:17,2011/09/15 21:57:16,1.38852,1.38838,58,-25,0,1.4,14
400.1315776131043,5669260,SELL,USD/CHF,1,2011/09/15 13:11:22,2011/09/15 13:28:40,0.86978,0.86864,49,-3,0,11.4,131.24
400.1315776129132,5668815,BUY,EUR/USD,1,2011/09/15 13:06:25,2011/09/15 13:10:42,1.385,1.38595,27,-4,0,9.5,95
400.1315776090449,5664541,BUY,USD/CHF,1,2011/09/15 10:39:44,2011/09/15 13:07:22,0.87294,0.86936,22,-36,0,-35.8,-411.8
400.1315776080244,5663857,SELL,EUR/USD,1,2011/09/15 10:00:41,2011/09/15 12:37:45,1.38097,1.37962,28,-17,0,13.5,135
400.1315775732108,5641765,SELL,GBP/USD,1,2011/09/14 11:16:36,2011/09/14 14:11:28,1.58024,1.57872,35,-8,0,15.2,152
400.1315775236179,5596126,BUY,USD/CAD,1,2011/09/13 02:43:49,2011/09/13 08:11:33,0.99186,0.996,42,-7,0,41.4,415.66
400.1315775009711,5555371,BUY,USD/CHF,1,2011/09/12 11:48:58,2011/09/12 15:03:04,0.88254,0.88459,27,-25,0,20.5,231.75
400.1315775046365,5559636,SELL,AUD/USD,1,2011/09/12 14:08:12,2011/09/12 15:02:02,1.03776,1.03307,52,-4,0,46.9,469
400.1315774819952,5540283,SELL,USD/CHF,1,2011/09/11 23:00:02,2011/09/12 09:58:51,0.88673,0.8842,33,-63,0,25.3,286.13
400.1315774867323,5542203,BUY,EUR/USD,1,2011/09/12 02:19:19,2011/09/12 09:49:10,1.35867,1.364,55,-93,0,53.3,533
400.1315171586144,5520382,SELL,USD/JPY,1,2011/09/09 05:31:37,2011/09/09 18:42:03,77.465,77.431,36,-40,0,3.4,43.91
400.1315171434265,5512965,BUY,GBP/USD,1,2011/09/08 19:16:14,2011/09/09 06:40:10,1.59538,1.59574,36,-9,1.02,3.6,37.02
400.1315171257360,5499822,BUY,USD/CAD,1,2011/09/08 08:19:53,2011/09/08 14:15:00,0.98523,0.9847,9,-23,0,-5.3,-53.82
400.1315171324034,5503874,SELL,EUR/USD,1,2011/09/08 12:35:08,2011/09/08 13:20:02,1.40056,1.39956,59,-14,0,10,100
400.1315171273624,5500711,SELL,USD/CHF,1,2011/09/08 09:23:25,2011/09/08 11:05:03,0.86253,0.86412,2,-22,0,-15.9,-184
400.1315170952762,5483556,BUY,USD/CAD,1,2011/09/07 11:50:38,2011/09/07 15:58:48,0.98642,0.98804,45,-6,0,16.2,163.96
400.1315170910502,5479447,SELL,EUR/USD,1,2011/09/07 09:08:53,2011/09/07 10:43:01,1.41001,1.40444,74,-4,0,55.7,557
400.1315170910460,5479442,SELL,GBP/USD,1,2011/09/07 09:08:34,2011/09/07 10:28:17,1.6009,1.59747,53,-2,0,34.3,343
400.1315170862303,5475719,SELL,EUR/USD,1,2011/09/07 06:04:52,2011/09/07 08:49:21,1.40595,1.40888,10,-91,0,-29.3,-293
400.1315170870965,5476434,SELL,EUR/USD,1,2011/09/07 06:38:15,2011/09/07 08:49:17,1.40716,1.4088,19,-79,0,-16.4,-164
400.1315170894290,5477912,SELL,GBP/USD,1,2011/09/07 08:07:51,2011/09/07 08:48:57,1.60147,1.59955,37,-26,0,19.2,192
400.1315170591302,5459417,SELL,USD/CHF,1,2011/09/06 12:14:10,2011/09/07 06:43:13,0.85342,0.85644,0,-95,-0.72,-30.2,-353.34
400.1315170584413,5458729,BUY,EUR/USD,1,2011/09/06 11:49:25,2011/09/06 22:27:34,1.41331,1.40011,1,-162,0,-132,-1320
400.1315170548354,5452739,SELL,EUR/USD,1,2011/09/06 09:32:54,2011/09/06 10:12:05,1.4211,1.4175,40,-5,0,36,360
400.1315170525837,5445998,SELL,USD/CHF,1,2011/09/06 08:13:07,2011/09/06 09:16:29,0.85063,0.84509,65,-68,0,55.4,655.55
400.1315170353975,5420955,SELL,EUR/USD,1,2011/09/06 08:02:27,2011/09/06 08:02:46,1.4179,1.4279,0,-107,0,-100,-1000
400.1315170072273,5400079,BUY,AUD/USD,1,2011/09/05 01:28:26,2011/09/06 08:02:40,1.05785,1.059,27,-88,7.26,11.5,122.26
400.1315170473743,5431519,BUY,EUR/USD,1,2011/09/06 04:59:11,2011/09/06 08:02:11,1.40595,1.413,82,-22,0,70.5,705
400.1315170505695,5438492,BUY,USD/CHF,1,2011/09/06 07:04:34,2011/09/06 07:18:55,0.79255,0.79302,11,-14,0,4.7,59.27
400.1314627544340,5392107,SELL,USD/CHF,1,2011/09/02 15:17:33,2011/09/05 09:17:11,0.785,0.78777,9,-65,-0.72,-27.7,-352.35
400.1314627033447,5361113,BUY,USD/CAD,1,2011/09/01 05:34:00,2011/09/04 22:45:02,0.97758,0.9867,95,-40,-8.12,91.2,916.17
400.1314627497213,5386942,SELL,GBP/USD,1,2011/09/02 12:23:42,2011/09/02 13:23:22,1.62177,1.61987,22,-38,0,19,190
400.1314627060274,5363903,SELL,EUR/USD,1,2011/09/01 07:16:58,2011/09/01 22:39:28,1.43236,1.42623,96,-4,0,61.3,613
400.1314626975949,5357929,BUY,AUD/USD,1,2011/09/01 01:33:08,2011/09/01 03:23:06,1.07131,1.0696,8,-17,0,-17.1,-171
400.1314626830753,5347135,SELL,EUR/USD,1,2011/08/31 15:47:35,2011/08/31 19:03:53,1.44093,1.43777,49,-8,0,31.6,316
400.1314626719987,5335464,SELL,GBP/USD,1,2011/08/31 08:32:19,2011/08/31 09:29:35,1.62669,1.62898,3,-24,0,-22.9,-229
400.1314626366285,5307716,BUY,EUR/USD,1,2011/08/30 08:33:18,2011/08/30 09:46:08,1.44406,1.44108,12,-43,0,-29.8,-298
400.1313962088303,5267340,BUY,EUR/USD,1,2011/08/26 15:45:46,2011/08/30 06:09:04,1.44709,1.45149,77,-16,3.83,44,443.83
400.1314626107168,5292261,SELL,GBP/USD,1,2011/08/29 14:27:46,2011/08/30 01:27:52,1.6439,1.64084,51,-16,-3.35,30.6,302.65
400.1314565407535,5288694,SELL,GBP/USD,1,2011/08/29 11:26:06,2011/08/29 11:43:33,1.63974,1.63951,10,-5,0,2.3,23
400.1313962072321,5265406,SELL,EUR/USD,1,2011/08/26 14:46:57,2011/08/26 15:45:37,1.4353,1.44592,2,-109,0,-106.2,-1062
400.1313962065903,5264303,BUY,USD/CHF,1,2011/08/26 14:25:22,2011/08/26 15:37:06,0.79999,0.80465,156,-4,0,46.6,579.13
400.1313962055260,5262415,BUY,EUR/USD,1,2011/08/26 13:49:23,2011/08/26 14:02:34,1.44411,1.43996,7,-52,0,-41.5,-415
400.1313961954498,5256580,SELL,USD/CHF,1,2011/08/26 07:02:31,2011/08/26 09:38:24,0.78931,0.7939,0,-47,0,-45.9,-578.16
400.1313961930584,5255112,SELL,EUR/USD,1,2011/08/26 05:40:35,2011/08/26 08:31:22,1.4426,1.44467,6,-24,0,-20.7,-207
400.1313961868427,5252736,BUY,EUR/USD,1,2011/08/26 00:58:01,2011/08/26 03:35:22,1.44164,1.44103,0,-19,0,-6.1,-61
400.1313961838290,5251682,SELL,EUR/USD,1,2011/08/25 22:49:05,2011/08/26 00:44:27,1.4373,1.44,1,-28,-6.07,-27,-276.07
400.1313961638249,5240755,SELL,USD/JPY,1,2011/08/25 09:06:29,2011/08/25 17:47:11,77.099,77.59,4,-49,0,-49.1,-632.81
400.1313961699259,5244344,BUY,EUR/USD,1,2011/08/25 13:16:46,2011/08/25 13:53:26,1.44586,1.4418,0,-43,0,-40.6,-406
400.1313961696692,5243924,SELL,GBP/USD,1,2011/08/25 13:08:15,2011/08/25 13:10:36,1.63312,1.6356,0,-25,0,-24.8,-248
