Provider Ticket,Broker Ticket,Type,Currency,Standard Lots,Date Open,Date Close,Price Open,Price Close,Highest Profit (Pips),Worst Drawdown (Pips),Interest ($),Profit (Pips),Profit ($)
400.1313961608283,5238820,BUY,EUR/USD,1,2011/08/25 07:08:39,2011/08/25 09:05:01,1.4446,1.44329,28,-17,0,-13.1,-131
400.1313961375980,5227690,BUY,USD/CHF,1,2011/08/24 14:39:01,2011/08/24 23:14:26,0.79075,0.79577,56,-2,0,50.2,630.84
400.1313961344175,5225112,BUY,EUR/USD,1,2011/08/24 12:33:06,2011/08/24 14:45:45,1.44684,1.44347,12,-40,0,-33.7,-337
400.1313961329618,5224247,SELL,GBP/USD,1,2011/08/24 11:35:47,2011/08/24 11:50:01,1.64698,1.6472,2,-12,0,-2.2,-22
400.1313961284827,5221522,BUY,EUR/USD,1,2011/08/24 08:28:39,2011/08/24 10:06:57,1.44425,1.44681,32,-17,0,25.6,256
400.1313961128892,5212072,SELL,AUD/USD,1,2011/08/23 21:39:05,2011/08/23 23:50:04,1.05274,1.05201,20,-5,0,7.3,73
400.1313960937412,5199042,BUY,EUR/USD,1,2011/08/23 09:02:16,2011/08/23 13:44:04,1.44455,1.4394,53,-53,0,-51.5,-515
400.1313960913395,5194427,BUY,EUR/USD,1,2011/08/23 07:30:05,2011/08/23 13:44:04,1.44215,1.4394,77,-29,0,-27.5,-275
400.1313960911131,5194174,BUY,GBP/USD,1,2011/08/23 07:21:59,2011/08/23 07:46:33,1.65166,1.65189,3,-23,0,2.3,23
400.1313960549817,5172580,BUY,EUR/USD,1,2011/08/22 06:33:47,2011/08/22 08:49:22,1.4355,1.43987,59,-9,0,43.7,437
400.1313587012917,5165334,BUY,GBP/USD,1,2011/08/19 17:29:04,2011/08/22 07:10:49,1.652,1.64975,0,-59,1.05,-22.5,-223.95
400.1313586934215,5159855,SELL,AUD/USD,1,2011/08/19 12:13:24,2011/08/19 17:41:47,1.04373,1.04214,20,-45,0,15.9,159
400.1313586932480,5159794,BUY,EUR/USD,1,2011/08/19 12:07:17,2011/08/19 13:52:08,1.43935,1.44157,31,-10,0,22.2,222
400.1313586917397,5157850,SELL,EUR/USD,1,2011/08/19 11:08:12,2011/08/19 11:50:54,1.43119,1.43572,0,-47,0,-45.3,-453
400.1313586783531,5147942,SELL,EUR/USD,1,2011/08/19 02:02:11,2011/08/19 09:03:48,1.4314,1.43324,54,-27,0,-18.4,-184
400.1313586877133,5155521,SELL,EUR/USD,1,2011/08/19 08:26:22,2011/08/19 08:27:31,1.42904,1.42898,1,-2,0,0.6,6
400.1313586853081,5151096,SELL,USD/CHF,1,2011/08/19 06:56:28,2011/08/19 07:50:35,0.79049,0.78996,22,-10,0,5.3,67.09
400.1313586620032,5139740,SELL,EUR/USD,1,2011/08/18 14:50:48,2011/08/19 00:14:43,1.43041,1.43028,10,-44,-6.03,1.3,6.97
400.1313586601456,5137281,SELL,GBP/USD,1,2011/08/18 13:44:47,2011/08/18 14:30:10,1.64829,1.64479,61,-24,0,35,350
400.1313586606452,5137931,SELL,USD/CHF,1,2011/08/18 14:01:57,2011/08/18 14:24:13,0.78768,0.78912,17,-15,0,-14.4,-182.48
400.1313586554510,5134432,BUY,GBP/USD,1,2011/08/18 10:40:40,2011/08/18 13:13:21,1.64966,1.65169,34,-23,0,20.3,203
400.1313586401346,5125157,BUY,EUR/USD,1,2011/08/18 00:03:13,2011/08/18 06:07:35,1.44142,1.439,7,-32,0,-24.2,-242
400.1313586281731,5120355,BUY,EUR/USD,1,2011/08/17 15:36:51,2011/08/18 01:16:14,1.44309,1.44,25,-31,5.71,-30.9,-303.29
400.1313586259278,5118534,SELL,AUD/USD,1,2011/08/17 14:10:39,2011/08/17 15:37:28,1.05851,1.05658,26,-18,0,19.3,193
400.1313488530131,5110980,BUY,EUR/USD,1,2011/08/17 08:06:25,2011/08/17 15:16:27,1.44041,1.44327,111,-28,0,28.6,286
400.1313488515402,5109310,SELL,EUR/USD,1,2011/08/17 07:07:00,2011/08/17 07:27:32,1.43362,1.438,10,-115,0,-43.8,-438
400.1313355896635,5067549,BUY,EUR/USD,1,2011/08/15 12:55:01,2011/08/17 07:06:17,1.43703,1.435,106,-27,3.81,-20.3,-199.19
400.1313488513868,5108869,SELL,USD/CHF,1,2011/08/17 07:01:47,2011/08/17 07:05:17,0.79118,0.78702,46,-7,0,41.6,528.58
400.1313356134556,5085035,BUY,EUR/USD,1,2011/08/16 05:41:18,2011/08/16 13:53:55,1.44165,1.4389,0,-63,0,-27.5,-275
400.1313356093884,5081266,SELL,AUD/USD,1,2011/08/16 02:40:45,2011/08/16 03:21:48,1.0496,1.04856,13,-4,0,10.4,104
400.1313355717925,5043506,SELL,USD/CHF,1,2011/08/15 00:18:17,2011/08/15 13:18:19,0.78765,0.78452,45,-122,0,31.3,398.97
400.1313355798390,5054102,SELL,USD/CHF,1,2011/08/15 06:11:24,2011/08/15 12:54:02,0.79818,0.7877,116,-17,0,104.8,1330.46
400.1312753203018,5035071,BUY,USD/CHF,1,2011/08/12 14:47:48,2011/08/12 15:36:25,0.77358,0.768,6,-56,0,-55.8,-726.56
400.1312753121781,5026715,BUY,GBP/USD,1,2011/08/12 09:10:00,2011/08/12 13:36:19,1.62892,1.62906,8,-34,0,1.4,14
400.1312753091326,5022214,SELL,EUR/USD,1,2011/08/12 07:11:56,2011/08/12 07:32:55,1.41596,1.41792,8,-20,0,-19.6,-196
400.1312752845988,5003711,SELL,USD/CHF,1,2011/08/11 14:00:22,2011/08/11 14:45:59,0.76761,0.76084,70,-13,0,67.7,889.81
400.1312752809434,4998506,SELL,EUR/USD,1,2011/08/11 11:42:13,2011/08/11 13:00:36,1.41499,1.41671,45,-17,0,-17.2,-172
400.1312752603297,4969370,SELL,EUR/USD,1,2011/08/11 01:48:26,2011/08/11 10:03:13,1.421,1.41711,42,-66,0,38.9,389
400.1312752729198,4986439,SELL,GBP/USD,1,2011/08/11 06:43:29,2011/08/11 08:11:24,1.61966,1.61825,36,-12,0,14.1,141
400.1312752716852,4984515,BUY,USD/CHF,1,2011/08/11 05:57:22,2011/08/11 06:11:36,0.73175,0.72875,0,-30,0,-30,-411.66
400.1312752452229,4954688,SELL,EUR/USD,1,2011/08/10 12:51:52,2011/08/10 22:20:12,1.43023,1.4146,166,-4,0,156.3,1563
400.1312752506402,4962800,SELL,GBP/USD,1,2011/08/10 16:07:18,2011/08/10 22:19:04,1.61817,1.61267,64,-3,0,55,550
400.1312752378186,4946664,BUY,USD/JPY,1,2011/08/10 08:09:40,2011/08/10 14:50:19,76.67,76.516,4,-32,0,-15.4,-201.27
400.1312752252038,4936390,BUY,EUR/USD,1,2011/08/09 23:47:00,2011/08/10 09:40:03,1.43699,1.4384,30,-60,1.89,14.1,142.89
400.1312752335924,4942428,SELL,USD/CHF,1,2011/08/10 05:34:29,2011/08/10 06:40:05,0.7267,0.7217,50,-37,0,50,692.81
400.1312752198807,4932365,SELL,AUD/USD,1,2011/08/09 20:20:12,2011/08/10 00:02:38,1.03526,1.03419,17,-66,-22.3,10.7,84.7
400.1312752037213,4911995,BUY,USD/JPY,1,2011/08/09 10:00:33,2011/08/09 13:37:18,77.064,77.221,27,-9,0,15.7,203.31
400.1312751990122,4905922,SELL,AUD/USD,1,2011/08/09 07:06:44,2011/08/09 07:44:57,1.02241,1.01488,78,-34,0,75.3,753
400.1312751958547,4903186,SELL,AUD/USD,1,2011/08/09 05:06:07,2011/08/09 07:00:08,1.0131,1.0231,4,-100,0,-100,-1000
400.1312751930664,4900174,SELL,USD/CAD,1,2011/08/09 03:16:50,2011/08/09 06:04:58,0.99883,0.99469,49,-4,0,41.4,416.21
400.1312751818922,4890747,SELL,USD/CAD,1,2011/08/08 19:53:35,2011/08/09 02:28:59,0.99018,1,0,-99,1.17,-98.2,-980.83
400.1312751478303,4862284,BUY,EUR/USD,1,2011/08/07 22:58:42,2011/08/08 01:12:04,1.43,1.4351,56,-13,0,51,510
400.1312203554342,4858142,BUY,EUR/USD,1,2011/08/05 16:39:23,2011/08/07 21:16:44,1.42395,1.43911,186,-10,1.89,151.6,1517.89
400.1312203540384,4857001,SELL,AUD/USD,1,2011/08/05 15:47:13,2011/08/05 16:10:55,1.04,1.04556,23,-56,0,-55.6,-556
400.1312203515339,4854804,BUY,GBP/USD,1,2011/08/05 14:14:15,2011/08/05 15:40:50,1.63631,1.63673,29,-7,0,4.2,42
400.1312203510081,4854073,SELL,AUD/USD,1,2011/08/05 13:55:40,2011/08/05 15:01:44,1.04476,1.04431,10,-52,0,4.5,45
400.1312203503519,4853392,BUY,GBP/USD,1,2011/08/05 13:31:47,2011/08/05 13:47:00,1.63458,1.63228,4,-23,0,-23,-230
400.1312203466710,4850477,SELL,EUR/USD,1,2011/08/05 11:15:11,2011/08/05 13:20:52,1.41649,1.42,30,-52,0,-35.1,-351
400.1312203435864,4848273,SELL,EUR/USD,1,2011/08/05 09:20:21,2011/08/05 10:03:22,1.41623,1.41301,37,-8,0,32.2,322
400.1312203416239,4847228,SELL,USD/CAD,1,2011/08/05 08:06:54,2011/08/05 09:34:16,0.97969,0.97943,15,-18,0,2.6,26.55
400.1312203323845,4841233,SELL,EUR/USD,1,2011/08/05 07:27:46,2011/08/05 07:41:04,1.4155,1.41435,16,-14,0,11.5,115
400.1312203225293,4833506,BUY,AUD/USD,1,2011/08/04 20:14:56,2011/08/05 02:01:27,1.0464,1.04886,30,-41,7.21,24.6,253.21
400.1312203281077,4837780,BUY,EUR/USD,1,2011/08/04 23:41:13,2011/08/05 02:01:11,1.4073,1.41058,44,-5,1.86,32.8,329.86
400.1312203118139,4823282,BUY,USD/JPY,1,2011/08/04 13:46:20,2011/08/04 20:12:29,79.148,79.111,0,-49,0,-3.7,-46.77
400.1312203063441,4817588,SELL,USD/JPY,1,2011/08/04 10:30:14,2011/08/04 12:15:23,80.029,79.642,45,-3,0,38.7,485.92
400.1312203012450,4811828,SELL,USD/CHF,1,2011/08/04 07:34:02,2011/08/04 09:36:41,0.77823,0.77758,38,-14,0,6.5,83.59
400.1312202735335,4790950,SELL,AUD/USD,1,2011/08/03 14:06:10,2011/08/04 08:25:13,1.07283,1.06337,104,-53,-69.59,94.6,876.41
400.1312202750353,4792782,BUY,GBP/USD,1,2011/08/03 14:59:45,2011/08/03 16:20:14,1.6413,1.64071,10,-24,0,-5.9,-59
400.1312202644982,4781760,BUY,GBP/USD,1,2011/08/03 08:31:59,2011/08/03 11:13:26,1.6365,1.63873,41,-16,0,22.3,223
400.1312202633700,4780169,SELL,GBP/USD,1,2011/08/03 07:53:45,2011/08/03 08:28:48,1.63029,1.63575,5,-55,0,-54.6,-546
400.1312202496557,4766614,BUY,AUD/USD,1,2011/08/02 22:55:28,2011/08/03 01:30:31,1.07394,1.06897,20,-54,7.41,-49.7,-489.59
400.1312202517219,4770256,BUY,AUD/USD,1,2011/08/03 00:19:04,2011/08/03 01:30:28,1.07294,1.06851,25,-44,0,-44.3,-443
400.1312202328642,4751600,BUY,AUD/USD,1,2011/08/02 12:19:39,2011/08/02 22:39:58,1.08343,1.07596,31,-75,0,-74.7,-747
400.1312202475692,4764475,BUY,AUD/USD,1,2011/08/02 21:37:28,2011/08/02 22:39:54,1.07824,1.07601,2,-23,0,-22.3,-223
400.1312202283844,4747812,SELL,EUR/USD,1,2011/08/02 09:26:21,2011/08/02 12:32:15,1.41713,1.41688,19,-39,0,2.5,25
400.1312202145762,4738304,SELL,EUR/USD,1,2011/08/02 00:31:44,2011/08/02 06:29:43,1.42684,1.42419,44,-16,0,26.5,265
400.1312202078312,4733828,SELL,USD/CHF,1,2011/08/01 20:04:41,2011/08/02 04:56:52,0.7835,0.78147,21,-23,-0.72,20.3,259.05
400.1312146212988,4704190,SELL,EUR/USD,1,2011/08/01 09:33:28,2011/08/01 14:05:37,1.443,1.42876,161,-24,0,142.4,1424
400.1312146059105,4672182,SELL,AUD/USD,1,2011/07/31 23:11:23,2011/08/01 09:33:22,1.10127,1.10393,2,-49,0,-26.6,-266
400.1312146086320,4677131,SELL,USD/CHF,1,2011/08/01 00:57:02,2011/08/01 04:19:10,0.79489,0.79076,42,-3,0,41.3,522.28
400.1311858356960,4642753,BUY,GBP/USD,1,2011/07/29 13:30:51,2011/07/29 15:10:12,1.63988,1.6451,54,-19,0,52.2,522
400.1311858190913,4624163,BUY,AUD/USD,1,2011/07/29 03:00:26,2011/07/29 15:07:40,1.0976,1.09967,21,-65,0,20.7,207
400.1311858341833,4638390,BUY,USD/CAD,1,2011/07/29 12:39:29,2011/07/29 14:57:37,0.95606,0.95387,28,-22,0,-21.9,-229.59
400.1311858243549,4631142,SELL,USD/CAD,1,2011/07/29 06:21:28,2011/07/29 12:31:42,0.95115,0.95433,12,-32,0,-31.8,-333.22
400.1311542477046,4590364,SELL,EUR/USD,1,2011/07/28 09:53:06,2011/07/29 02:31:19,1.43234,1.429,68,-17,-6.05,33.4,327.95
400.1311542372108,4577478,BUY,GBP/USD,1,2011/07/28 02:55:58,2011/07/28 04:35:19,1.63239,1.63314,19,-3,0,7.5,75
400.1311542198576,4567519,BUY,EUR/USD,1,2011/07/27 16:09:51,2011/07/28 04:34:21,1.434,1.43607,36,-9,5.69,20.7,212.69
400.1311542137168,4562309,BUY,EUR/USD,1,2011/07/27 11:32:30,2011/07/27 15:10:41,1.44602,1.436,11,-102,0,-100.2,-1002
400.1311541801455,4537614,BUY,EUR/USD,1,2011/07/26 13:01:13,2011/07/26 18:44:45,1.44681,1.45133,56,-13,0,45.2,452
400.1311541788543,4536826,BUY,EUR/USD,1,2011/07/26 12:10:19,2011/07/26 12:10:29,1.44774,1.44776,0,-1,0,0.2,2
400.1311541788389,4536821,SELL,EUR/USD,1,2011/07/26 12:09:54,2011/07/26 12:10:12,1.44753,1.44773,0,-3,0,-2,-20
400.1311541788224,4536816,BUY,EUR/USD,1,2011/07/26 12:09:21,2011/07/26 12:09:49,1.4479,1.44759,0,-4,0,-3.1,-31
400.1311541787813,4536808,BUY,EUR/USD,1,2011/07/26 12:07:54,2011/07/26 12:08:46,1.44781,1.44788,1,-2,0,0.7,7
400.1311541742713,4534268,BUY,EUR/USD,1,2011/07/26 09:07:28,2011/07/26 12:08:02,1.44751,1.44765,16,-14,0,1.4,14
400.1311541352676,4507497,BUY,EUR/USD,1,2011/07/25 07:07:10,2011/07/26 06:50:21,1.43508,1.45126,166,-27,1.9,161.8,1619.9
400.1311541368481,4509037,SELL,USD/CHF,1,2011/07/25 08:07:52,2011/07/26 03:34:33,0.80632,0.80186,55,-16,-0.72,44.6,555.49
400.1311322583700,4486044,BUY,EUR/USD,1,2011/07/22 11:56:02,2011/07/24 21:05:26,1.4384,1.4387,7,-61,0.75,3,30.75
400.1311322600334,4488895,BUY,EUR/USD,1,2011/07/22 13:46:17,2011/07/24 21:01:28,1.434,1.4386,50,-17,0.75,46,460.75
400.1311170585599,4471718,BUY,USD/CHF,1,2011/07/22 07:29:27,2011/07/22 11:32:39,0.82281,0.82016,18,-28,0,-26.5,-323.11
400.1311170510691,4463610,BUY,EUR/USD,1,2011/07/22 02:26:05,2011/07/22 07:33:02,1.43888,1.44238,48,-8,0,35,350
400.1311170313770,4444350,BUY,EUR/USD,1,2011/07/21 13:24:41,2011/07/21 21:11:47,1.43315,1.44305,105,-37,0,99,990
400.1311170284637,4440653,SELL,EUR/USD,1,2011/07/21 11:39:01,2011/07/21 12:12:40,1.41763,1.42214,0,-54,0,-45.1,-451
400.1311170228616,4435738,BUY,EUR/USD,1,2011/07/21 09:06:48,2011/07/21 11:35:33,1.4195,1.41811,2,-57,0,-13.9,-139
400.1310937275209,4418239,SELL,USD/JPY,1,2011/07/20 08:40:30,2011/07/21 05:36:00,78.785,78.868,16,-24,-5.55,-8.3,-110.79
400.1310937216752,4414928,SELL,USD/JPY,1,2011/07/20 04:50:58,2011/07/21 03:52:15,79.132,78.69,50,-5,-5.55,44.2,556.15
400.1310937242493,4416067,BUY,EUR/USD,1,2011/07/20 06:35:58,2011/07/20 07:16:27,1.41849,1.4164,7,-24,0,-20.9,-209
400.1310936892125,4396934,SELL,USD/CHF,1,2011/07/19 19:16:07,2011/07/20 07:12:21,0.8265,0.8235,36,-14,-1.68,30,362.62
400.1310936963262,4401897,BUY,EUR/USD,1,2011/07/19 11:19:28,2011/07/19 18:18:10,1.41682,1.412,43,-52,0,-48.2,-482
400.1310936903053,4397946,BUY,EUR/USD,1,2011/07/19 07:20:59,2011/07/19 18:18:10,1.41482,1.412,68,-32,0,-28.2,-282
400.1310936588532,4384608,SELL,USD/CHF,1,2011/07/18 09:22:53,2011/07/19 06:28:07,0.81631,0.821,9,-48,-1.68,-46.9,-572.93
400.1310551868652,4281731,SELL,USD/CHF,1,2011/07/14 03:23:07,2011/07/19 06:28:06,0.81165,0.821,26,-94,-5.04,-93.5,-1143.9
400.1310640775718,4305136,SELL,USD/CHF,1,2011/07/15 06:09:46,2011/07/17 21:31:56,0.81569,0.80998,66,-36,-1.68,57.1,703.28
400.1310640799986,4308044,SELL,USD/CHF,1,2011/07/15 07:47:11,2011/07/17 21:14:25,0.81752,0.80986,84,-18,-1.68,76.6,944.16
400.1310640876098,4313146,SELL,GBP/USD,1,2011/07/15 12:52:10,2011/07/15 13:01:27,1.60755,1.60991,0,-24,0,-23.6,-236
400.1310640533809,4290526,SELL,USD/CHF,1,2011/07/14 13:20:11,2011/07/14 16:29:37,0.81717,0.81649,9,-29,0,6.8,83.28
400.1310640503259,4289035,BUY,GBP/USD,1,2011/07/14 11:15:29,2011/07/14 13:08:48,1.61148,1.61316,35,-8,0,16.8,168
400.1310551910263,4284026,BUY,EUR/USD,1,2011/07/14 06:06:40,2011/07/14 07:03:06,1.41784,1.41847,35,-11,0,6.3,63
400.1310551793408,4277307,SELL,EUR/USD,1,2011/07/13 22:10:39,2011/07/14 06:00:49,1.4222,1.41805,42,-61,-8.3,41.5,406.7
400.1310551815811,4278992,SELL,EUR/USD,1,2011/07/13 23:43:09,2011/07/14 05:58:14,1.42465,1.41961,57,-36,-8.3,50.4,495.7
400.1310551818596,4279452,SELL,EUR/USD,1,2011/07/13 23:53:59,2011/07/14 04:01:49,1.4272,1.42134,64,-2,-8.3,58.6,577.7
400.1310332484011,4262177,SELL,EUR/USD,1,2011/07/13 09:35:48,2011/07/14 03:23:03,1.40938,1.42222,56,-189,-8.3,-128.4,-1292.3
400.1310551809505,4278599,SELL,USD/JPY,1,2011/07/13 23:17:10,2011/07/13 23:53:52,78.9,78.861,8,-2,0,3.9,49.45
400.1310332390464,4257492,SELL,GBP/USD,1,2011/07/13 03:07:13,2011/07/13 11:56:05,1.59366,1.59642,24,-53,0,-27.6,-276
400.1310332491129,4262612,SELL,EUR/USD,1,2011/07/13 10:03:16,2011/07/13 11:29:13,1.41012,1.40689,47,-3,0,32.3,323
400.1310332117648,4223108,SELL,USD/JPY,1,2011/07/12 08:16:31,2011/07/13 09:17:25,79.451,79.297,93,-42,-1.85,15.4,192.36
400.1310332136630,4225725,SELL,EUR/USD,1,2011/07/12 18:11:30,2011/07/12 19:26:40,1.4037,1.3987,51,-18,0,50,500
400.1310332041171,4216613,BUY,AUD/USD,1,2011/07/12 03:02:08,2011/07/12 07:14:23,1.05892,1.05419,26,-48,0,-47.3,-473
400.1310331789584,4199157,BUY,AUD/USD,1,2011/07/11 09:26:40,2011/07/12 02:04:01,1.06991,1.059,3,-109,5.47,-109.1,-1085.53
400.1309974717112,4177309,BUY,GBP/USD,1,2011/07/08 12:39:30,2011/07/08 14:49:21,1.60089,1.60599,68,-16,0,51,510
400.1309974686670,4173286,SELL,USD/CAD,1,2011/07/08 10:30:07,2011/07/08 11:20:55,0.95962,0.95855,23,-4,0,10.7,111.63
400.1309974393589,4155169,BUY,AUD/USD,1,2011/07/07 12:56:31,2011/07/07 15:05:18,1.07666,1.07675,8,-19,0,0.9,9
400.1309974308010,4144985,SELL,EUR/USD,1,2011/07/07 06:50:26,2011/07/07 08:10:29,1.43334,1.43022,56,-13,0,31.2,312
400.1309727657448,4129016,BUY,EUR/USD,1,2011/07/06 10:50:36,2011/07/06 23:46:26,1.43404,1.43262,7,-55,0,-14.2,-142
400.1309727579513,4122759,SELL,GBP/USD,1,2011/07/06 05:18:44,2011/07/06 14:32:06,1.60655,1.59701,116,-4,0,95.4,954
400.1309123161360,4040451,SELL,GBP/USD,1,2011/06/30 03:01:25,2011/06/30 08:27:32,1.61151,1.60145,106,-3,0,100.6,1006
400.1309122943284,4022746,SELL,GBP/USD,1,2011/06/29 11:34:10,2011/06/30 08:23:53,1.60338,1.60254,44,-86,-10.94,8.4,73.06
400.1309122750631,4010892,BUY,USD/CAD,1,2011/06/28 22:10:03,2011/06/29 11:16:41,0.98117,0.97336,12,-90,-2.68,-78.1,-805.06
400.1309122599595,3999759,SELL,AUD/USD,1,2011/06/28 12:41:33,2011/06/28 14:30:33,1.04831,1.05228,3,-40,0,-39.7,-397
400.1309122454475,3988455,SELL,AUD/USD,1,2011/06/28 02:58:55,2011/06/28 04:31:28,1.04705,1.04489,25,-4,0,21.6,216
400.1309122393057,3986356,SELL,EUR/USD,1,2011/06/27 22:38:34,2011/06/28 03:42:03,1.42979,1.42979,8,-31,-2.78,0,-2.78
400.1308735036325,3909081,SELL,GBP/USD,1,2011/06/24 11:31:07,2011/06/24 17:25:42,1.60265,1.59713,64,-7,0,55.2,552
400.1308735017767,3902080,SELL,EUR/USD,1,2011/06/24 10:19:42,2011/06/24 10:59:16,1.42233,1.4203,30,-16,0,20.3,203
400.1308734724087,3836411,SELL,EUR/USD,1,2011/06/23 19:02:08,2011/06/24 08:18:48,1.4225,1.42449,27,-54,-2.77,-19.9,-201.77
400.1308734924790,3866083,SELL,GBP/USD,1,2011/06/24 04:20:18,2011/06/24 07:30:07,1.60209,1.59663,58,-4,0,54.6,546
400.1308734529249,3818824,BUY,EUR/USD,1,2011/06/23 12:17:42,2011/06/23 16:57:54,1.421,1.4182,0,-83,0,-28,-280
400.1308734639882,3828541,BUY,EUR/USD,1,2011/06/23 09:36:16,2011/06/23 16:57:54,1.42506,1.4182,3,-124,0,-68.6,-686
400.1308734716152,3835658,BUY,EUR/USD,1,2011/06/23 14:26:22,2011/06/23 16:57:54,1.41495,1.4182,32,-23,0,32.5,325
400.1308734357225,3804273,SELL,USD/CHF,1,2011/06/22 14:48:34,2011/06/22 16:00:34,0.83525,0.83618,0,-17,0,-9.3,-111.22
400.1308517924133,3786749,BUY,USD/CHF,1,2011/06/21 22:02:05,2011/06/22 13:40:28,0.84133,0.83888,18,-27,0.34,-24.5,-291.72
400.1308517428897,3750603,SELL,GBP/USD,1,2011/06/20 10:52:12,2011/06/22 11:06:29,1.61782,1.61264,65,-84,-7.37,51.8,510.63
400.1308517656260,3765780,BUY,USD/CAD,1,2011/06/21 02:58:52,2011/06/21 12:30:00,0.97872,0.97492,6,-40,0,-38,-389.78
400.1308517355937,3746209,BUY,EUR/USD,1,2011/06/20 05:41:36,2011/06/20 10:52:15,1.42279,1.42331,25,-38,0,5.2,52
400.1308239594223,3732918,SELL,GBP/USD,1,2011/06/17 10:47:47,2011/06/20 01:00:43,1.61711,1.61584,22,-25,-3.67,12.7,123.33
400.1308239419137,3707752,SELL,EUR/USD,1,2011/06/16 22:24:17,2011/06/17 04:30:05,1.42035,1.41487,61,-19,-2.76,54.8,545.24
400.1307912903041,3630400,SELL,EUR/USD,1,2011/06/14 05:50:57,2011/06/15 01:46:22,1.44354,1.44148,25,-63,-2.8,20.6,203.2
400.1307912876869,3629447,SELL,GBP/USD,1,2011/06/14 03:56:26,2011/06/14 15:59:42,1.64078,1.63877,30,-39,0,20.1,201
400.1307912676455,3618309,SELL,GBP/USD,1,2011/06/13 12:56:01,2011/06/13 19:42:58,1.63242,1.63785,40,-62,0,-54.3,-543
400.1307612812512,3582848,SELL,GBP/USD,1,2011/06/10 11:16:09,2011/06/10 13:24:47,1.63052,1.62631,50,-12,0,42.1,421
400.1307612674915,3562843,SELL,EUR/USD,1,2011/06/10 01:05:56,2011/06/10 05:04:16,1.45337,1.44906,48,-19,0,43.1,431
400.1307612514565,3553032,SELL,EUR/USD,1,2011/06/09 12:48:24,2011/06/09 13:19:05,1.45446,1.45,45,-6,0,44.6,446
400.1306841139670,3477844,SELL,USD/CHF,1,2011/06/03 04:35:02,2011/06/03 10:09:29,0.84414,0.84103,36,-6,0,31.1,369.78
400.1306840523683,3397585,BUY,GBP/USD,1,2011/06/01 16:30:02,2011/06/03 00:48:48,1.636,1.63707,57,-55,4.06,10.7,111.06
400.1306330964943,3246978,BUY,USD/CAD,1,2011/05/26 02:39:00,2011/05/26 23:04:30,0.9765,0.97911,49,-7,0,26.1,266.57
400.1306098826251,3227749,BUY,USD/CHF,1,2011/05/25 10:05:54,2011/05/26 12:47:35,0.87688,0.86718,3,-97,1.02,-97,-1117.55
400.1306098433012,3199442,SELL,EUR/USD,1,2011/05/24 05:24:00,2011/05/25 06:30:32,1.40736,1.40444,57,-61,-2.73,29.2,289.27
400.1306098492323,3204465,BUY,USD/CAD,1,2011/05/24 09:41:03,2011/05/25 06:15:07,0.97642,0.98144,51,-10,-2.68,50.2,508.81
400.1305732763804,3127321,BUY,USD/CAD,0.5,2011/05/18 23:49:14,2011/05/23 08:33:42,0.96953,0.97854,94,-55,-6.7,90.1,453.68
400.1305732764063,3127328,SELL,GBP/USD,0.5,2011/05/19 02:11:40,2011/05/19 19:45:50,1.618,1.623,48,-50,0,-50,-250
400.1305493363717,3056413,BUY,USD/CAD,1,2011/05/16 07:02:20,2011/05/16 10:00:22,0.96882,0.97431,57,-3,0,54.9,563.48
